ORIG_FID	CS	RSLR	TR	WH	WETpx	WET96px	NDVI	NDMI	WET	logWET	PCT	logPCT	HUC4	region
952	-0.250875014817431	1.03734079914112	-0.504645392075568	-0.758142288603691	-0.208143872172628	0.669029795022288	0.266898470068563	0.266898470068563	1.8	0.587786664902119	0.005186721991701	-5.26165338217645	10	10
928	-0.245443718790321	1.0428758800164	-0.504645392075568	-0.758142288603691	-0.174463269412797	0.536206245163874	0.112801514101436	0.112801514101436	2.25	0.810930216216329	0.006936736958935	-4.97092379386003	10	10
927	-0.26716890289876	1.02350309695293	-0.504645392075568	-0.758142288603691	-0.208143872172628	0.149331302322303	-0.412255071923885	-0.412255071923885	1.8	0.587786664902119	0.006968641114983	-4.96633503519968	10	10
949	-0.278031494952979	0.9739641231192	-0.433022768723053	-0.758142288603691	-0.315921801004087	-0.728252866385074	0.0878444059735667	0.0878444059735667	0.36	-1.02165124753198	0.003319502074689	-5.70794048480487	10	10
950	-0.278031494952979	0.9739641231192	-0.433022768723053	-0.758142288603691	-0.160991028308865	-0.686086660080816	-0.00893117257437694	-0.00893117257437694	2.43	0.887891257352457	0.021011673151751	-3.86267713132499	10	10
951	-0.278031494952979	1.02350309695293	-0.504645392075568	-0.758142288603691	-0.208143872172628	-0.885321984868437	-0.607845234742437	-0.607845234742437	1.8	0.587786664902119	0.022050716648291	-3.81441017656115	10	10
953	-0.196562054546334	1.05117850132931	-0.504645392075568	-0.758142288603691	-0.315921801004087	0.921499955269035	-0.491582997502924	-0.491582997502924	0.36	-1.02165124753198	0.000922722029988	-6.98818252809475	10	10
977	-0.174836870437895	1.05117850132931	-0.504645392075568	-0.758142288603691	-0.120574304997067	-0.316078199760949	-0.479841978600294	-0.479841978600294	2.97	1.08856195281461	0.016607951685959	-4.09787368108534	10	10
932	-0.250875014817431	1.05117850132931	-0.504645392075568	-0.758142288603691	-0.315921801004087	2.03574195685906	-0.49033922405832	-0.49033922405832	0.36	-1.02165124753198	0.000620251201737	-7.38538599789049	10	10
954	-0.196562054546334	1.05117850132931	-0.504645392075568	-0.758142288603691	-0.268768957140324	0.107692173596848	-0.14120222908167	-0.14120222908167	0.99	-0.010050335853501	0.003941239699033	-5.53625996073795	10	10
955	-0.26716890289876	1.05117850132931	-0.504645392075568	-0.758142288603691	-0.140782666652966	0.0291576143551667	-0.773936960220053	-0.773936960220053	2.7	0.993251773010283	0.011355034065102	-4.47809410342012	10	10
979	-0.310619271115637	1.06723023586762	-0.528519599859739	-0.758142288603691	0.128662155425682	0.406018083199476	-0.683581566240005	-0.683581566240005	6.3	1.84054963339749	0.020851951146857	-3.87030775493068	10	10
978	-0.310619271115637	1.06723023586762	-0.528519599859739	-0.758142288603691	0.0276203471461892	0.022832683409528	-0.398356546754767	-0.398356546754767	4.95	1.5993875765806	0.020912547528517	-3.86740593993934	10	10
956	-0.332344455224076	1.06390918734245	-0.520561530598349	-0.758142288603691	-0.27550507769229	0.592603546095819	-0.26094262584063	-0.26094262584063	0.9	-0.105360515657826	0.002694691457828	-5.91647156806655	10	10
980	-0.310619271115637	1.06723023586762	-0.528519599859739	-0.758142288603691	-0.248560595484425	0.885658679910415	-0.690167461446676	-0.690167461446676	1.26	0.231111720963387	0.003280993672369	-5.71960895357274	10	10
981	-0.370363527413844	1.10652931008208	-0.584226084689472	0.994573260049688	-0.0868937022372363	0.149331302322303	-0.556950262465203	-0.556950262465203	3.42	1.22964055107451	0.013240418118467	-4.32448114902728	10	10
1017	-1.27738996394116	1.06224866307987	-0.53647766912113	0.994573260049688	-0.309185680452121	0.0270493040399538	-0.583542864627132	-0.583542864627132	0.45	-0.798507696217772	0.001895375284306	-6.26833842084316	10	10
